DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2013-03-06,57940.0000,15455113.7945,-3675.0000,-0.0596,15455112.7945,15455112.7945,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2013-03-08,58432.0000,15463403.4833,-5304.0000,-0.0832,15463402.4567,15063349.1268,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2013-03-11,58544.0000,15467549.9949,-8797.0000,-0.1306,15467548.9412,14678513.7034,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2013-03-12,58208.0000,15471697.6185,-13414.0000,-0.1873,15471696.5413,14362785.9591,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2013-03-13,57385.0000,15475846.3542,-18253.0000,-0.2413,15475845.2528,14051520.3122,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2013-03-14,57281.0000,15479996.2024,-25034.0000,-0.3041,15479995.0762,13745286.2288,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2013-03-15,56869.0000,15484147.1634,-29927.0000,-0.3448,15484146.0117,13445094.1877,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2013-03-18,56972.0000,15488299.2374,-32687.0000,-0.3646,15488298.0599,13153466.2349,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2013-03-19,56361.0000,15492452.4249,-32530.0000,-0.3660,15492451.2207,12865839.3696,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2013-03-20,56030.0000,15496606.7260,47251.0000,5.3823,15496605.4936,12574634.2052,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2013-03-21,55576.0000,15500762.1411,46877.0000,5.3888,15500760.8798,12289519.7933,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2013-03-22,55243.0000,15504918.6705,46433.0000,5.2705,15504917.3827,12040244.3527,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2013-03-25,54873.0000,15509076.3144,45947.0000,5.1475,15509074.9993,11793496.6706,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2013-03-26,55671.0000,15513235.0732,46028.0000,4.7732,15513233.7300,11548962.6981,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2013-03-27,56034.0000,15517394.9472,45840.0000,4.4968,15517393.5742,11302196.2275,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2013-03-28,56352.0000,15521567.4195,45715.0000,4.2977,15521566.0146,11047841.9670,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2013-04-01,56348.0000,15525746.7568,45980.0000,4.4348,15525745.2835,10538189.9625,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2013-04-02,54889.0000,15529927.2193,44521.0000,4.2941,15529925.7089,10281594.2450,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2013-04-03,54888.0000,15534103.0615,44399.0000,4.2329,15534101.5117,10023554.2744,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2013-04-04,54648.0000,15538280.0264,44603.0000,4.4403,15538278.4355,9766501.2740,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2013-04-05,55050.0000,15542458.1146,44865.0000,4.4050,15542456.4798,9507571.4097,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2013-04-08,55092.0000,15546637.3261,45043.0000,4.4823,15546635.6438,9241201.2453,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2013-04-09,55912.0000,15550817.6614,45509.0000,4.3746,15550815.9295,8978825.7186,CDI_ajustado_pct
1990-02-02,11155.0000,1.7851,2013-04-10,56189.0000,15554999.1208,45034.0000,4.0371,15554997.3357,8713813.0812,CDI_ajustado_pct
1990-02-05,11644.0000,1.8419,2013-04-11,55400.0000,15559181.7045,43756.0000,3.7578,15559179.8626,8447336.0256,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2013-04-12,55398.0000,15563365.4129,43452.0000,3.6374,15563363.5102,8179821.0307,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2013-04-15,52949.0000,15567550.2462,40178.0000,3.1460,15567548.2803,7918963.5094,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2013-04-16,53990.0000,15571730.4448,40308.0000,2.9461,15571728.4137,7666757.9839,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2013-04-17,52881.0000,15575911.7659,38346.0000,2.6382,15575909.6671,7421537.1701,CDI_ajustado_pct
1990-02-12,15608.0000,2.1698,2013-04-18,53165.0000,15580232.8353,37557.0000,2.4063,15580230.6655,7180633.3307,CDI_ajustado_pct
1990-02-13,15069.0000,2.2451,2013-04-19,53928.0000,15584555.1035,38859.0000,2.5787,15584552.8584,6941558.4879,CDI_ajustado_pct
1990-02-14,15250.0000,2.3234,2013-04-22,54297.0000,15588878.5708,39047.0000,2.5605,15588876.2474,6709521.2943,CDI_ajustado_pct
1990-02-15,16792.0000,2.4050,2013-04-23,54884.0000,15593203.2375,38092.0000,2.2685,15593200.8325,6483639.3995,CDI_ajustado_pct
1990-02-16,17393.0000,2.4896,2013-04-24,54984.0000,15597529.1039,37591.0000,2.1613,15597526.6143,6265034.1543,CDI_ajustado_pct
1990-02-19,17930.0000,2.5778,2013-04-25,54963.0000,15601856.1704,37033.0000,2.0654,15601853.5926,6052308.6093,CDI_ajustado_pct
1990-02-20,17645.0000,2.6692,2013-04-26,54252.0000,15606178.6647,36607.0000,2.0746,15606175.9955,5846706.6363,CDI_ajustado_pct
1990-02-21,17722.0000,2.7608,2013-04-29,54887.0000,15610502.3565,37165.0000,2.0971,15610499.5956,5654270.2927,CDI_ajustado_pct
1990-02-22,16946.0000,2.8529,2013-04-30,55910.0000,15614827.2462,38964.0000,2.2993,15614824.3933,5473322.7526,CDI_ajustado_pct
1990-02-28,16597.0000,3.0271,2013-05-06,55429.0000,15627814.8865,38832.0000,2.3397,15627811.8593,5162576.1928,CDI_ajustado_pct
1990-03-01,17208.0000,3.1127,2013-05-07,56274.0000,15632150.3549,39066.0000,2.2702,15632147.2422,5022097.8431,CDI_ajustado_pct
1990-03-02,18100.0000,3.2017,2013-05-08,55804.0000,15636481.2421,37704.0000,2.0831,15636478.0405,4883875.4512,CDI_ajustado_pct
1990-03-05,20055.0000,3.2934,2013-05-09,55447.0000,15640819.1148,35392.0000,1.7647,15640815.8214,4749191.0594,CDI_ajustado_pct
1990-03-06,21904.0000,3.3867,2013-05-10,55107.0000,15645152.4037,33203.0000,1.5158,15645149.0170,4619637.5896,CDI_ajustado_pct
1990-03-07,20455.0000,3.4815,2013-05-13,54447.0000,15649481.1045,33992.0000,1.6618,15649477.6229,4494989.8414,CDI_ajustado_pct
1990-03-08,20325.0000,3.5778,2013-05-14,54666.0000,15653811.0029,34341.0000,1.6896,15653807.4251,4375237.5193,CDI_ajustado_pct
1990-03-09,18841.0000,3.6737,2013-05-15,54936.0000,15658142.0993,36095.0000,1.9158,15658138.4256,4262251.6560,CDI_ajustado_pct
1990-03-12,18657.0000,3.7673,2013-05-16,54772.0000,15662474.3941,36115.0000,1.9357,15662470.6268,4157468.5939,CDI_ajustado_pct
1990-03-13,18653.0000,3.8664,2013-05-17,55164.0000,15666807.8875,36511.0000,1.9574,15666804.0211,4052086.1482,CDI_ajustado_pct
1990-03-19,16384.0000,3.8905,2013-05-23,56349.0000,15684153.8544,39965.0000,2.4393,15684149.9638,4031363.0856,CDI_ajustado_pct
1990-03-20,12952.0000,3.9148,2013-05-24,56406.0000,15688493.3461,43454.0000,3.3550,15688489.4312,4007458.5907,CDI_ajustado_pct
1990-03-21,10067.0000,3.9392,2013-05-27,56395.0000,15692834.0384,46328.0000,4.6020,15692830.0992,3983775.0218,CDI_ajustado_pct
1990-03-22,9333.0000,3.9636,2013-05-28,56036.0000,15697175.9317,46703.0000,5.0041,15697171.9681,3960323.2427,CDI_ajustado_pct
1990-03-23,9436.0000,3.9886,2013-05-29,54634.0000,15701519.0264,45198.0000,4.7900,15701515.0377,3936566.1378,CDI_ajustado_pct
1990-03-27,8206.0000,4.0396,2013-05-31,53506.0000,15706153.1727,45300.0000,5.5204,15706149.1331,3888062.3569,CDI_ajustado_pct
1990-03-28,7390.0000,4.0676,2013-06-03,53944.0000,15710788.6867,46554.0000,6.2996,15710784.6191,3862430.3686,CDI_ajustado_pct
