DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2008-05-07,69017.0000,9660495.3799,7402.0000,0.1201,9660494.3799,9660494.3799,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2008-05-09,69645.0000,9668882.7995,5909.0000,0.0927,9668881.7729,9418738.3546,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2008-05-12,70415.0000,9673080.9317,3074.0000,0.0456,9673079.8779,9179633.8309,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2008-05-13,70503.0000,9677280.8867,-1119.0000,-0.0156,9677279.8095,8983675.3325,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2008-05-14,70026.0000,9681475.7944,-5612.0000,-0.0742,9681474.6930,8790436.7147,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2008-05-15,71492.0000,9685672.5205,-10823.0000,-0.1315,9685671.3943,8600282.1692,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2008-05-16,72766.0000,9689871.0659,-14030.0000,-0.1616,9689869.9142,8413845.5918,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2008-05-19,73438.0000,9694067.9428,-16221.0000,-0.1809,9694066.7653,8232704.4187,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2008-05-20,73516.0000,9698273.6173,-15375.0000,-0.1730,9698272.4131,8054013.7420,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2008-05-21,72294.0000,9702481.1163,63515.0000,7.2349,9702479.8839,7873023.2549,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2008-05-23,71451.0000,9706686.9478,62641.0000,7.1102,9706685.6600,7537664.6207,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2008-05-26,71628.0000,9710898.0969,62702.0000,7.0246,9710896.7818,7384413.8912,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2008-05-27,70992.0000,9715111.0729,61349.0000,6.3620,9715109.7296,7232498.5125,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2008-05-28,73153.0000,9719322.3792,62959.0000,6.1761,9719321.0063,7079131.7295,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2008-05-29,71797.0000,9723532.0121,61160.0000,5.7497,9723530.6072,6920953.0410,CDI_ajustado_pct
1990-01-23,10591.0000,1.4381,2008-05-30,72592.0000,9727750.4693,62001.0000,5.8541,9727749.0311,6764189.2421,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2008-06-02,71897.0000,9731974.1612,61529.0000,5.9345,9731972.6880,6605633.0967,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2008-06-03,70012.0000,9736192.7774,59644.0000,5.7527,9736191.2669,6445849.7725,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2008-06-04,68673.0000,9740409.7172,58184.0000,5.5471,9740408.1675,6285108.2728,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2008-06-05,71209.0000,9744801.4732,61164.0000,6.0890,9744799.8822,6125041.5134,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2008-06-06,69785.0000,9749195.2092,59600.0000,5.8517,9749193.5745,5963739.0149,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2008-06-09,69281.0000,9753594.4361,59232.0000,5.8943,9753592.7538,5797711.8373,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2008-06-10,67774.0000,9758002.4756,57371.0000,5.5149,9758000.7436,5634134.4683,CDI_ajustado_pct
1990-02-02,11155.0000,1.7851,2008-06-11,66794.0000,9762416.0201,55639.0000,4.9878,9762414.2350,5468843.9367,CDI_ajustado_pct
1990-02-05,11644.0000,1.8419,2008-06-12,67319.0000,9766834.9777,55675.0000,4.7814,9766833.1358,5302575.2085,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2008-06-13,67203.0000,9771252.5172,55257.0000,4.6256,9771250.6145,5135591.7517,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2008-06-16,67284.0000,9775672.0547,54513.0000,4.2685,9775670.0888,4972727.4532,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2008-06-17,68437.0000,9780097.0126,54755.0000,4.0020,9780094.9815,4815240.7550,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2008-06-18,67090.0000,9784517.0297,52555.0000,3.6158,9784514.9309,4662080.2767,CDI_ajustado_pct
1990-02-12,15608.0000,2.1698,2008-06-19,66590.0000,9788939.0443,50982.0000,3.2664,9788936.8745,4511535.6699,CDI_ajustado_pct
1990-02-13,15069.0000,2.2451,2008-06-20,64613.0000,9793363.0574,49544.0000,3.2878,9793360.8123,4362087.7345,CDI_ajustado_pct
1990-02-14,15250.0000,2.3234,2008-06-23,64640.0000,9797799.5488,49390.0000,3.2387,9797797.2254,4217015.2664,CDI_ajustado_pct
1990-02-15,16792.0000,2.4050,2008-06-24,64167.0000,9802234.5228,47375.0000,2.8213,9802232.1178,4075759.6240,CDI_ajustado_pct
1990-02-16,17393.0000,2.4896,2008-06-25,65853.0000,9806671.5042,48460.0000,2.7862,9806669.0146,3939029.4266,CDI_ajustado_pct
1990-02-19,17930.0000,2.5778,2008-06-26,63946.0000,9811107.0617,46016.0000,2.5664,9811104.4839,3805947.2730,CDI_ajustado_pct
1990-02-20,17645.0000,2.6692,2008-06-27,64321.0000,9815544.6255,46676.0000,2.6453,9815541.9562,3677300.2119,CDI_ajustado_pct
1990-02-21,17722.0000,2.7608,2008-06-30,65017.0000,9819991.1653,47295.0000,2.6687,9819988.4045,3556892.4857,CDI_ajustado_pct
1990-02-22,16946.0000,2.8529,2008-07-01,63396.0000,9824470.9471,46450.0000,2.7411,9824468.0942,3443681.6834,CDI_ajustado_pct
1990-02-23,16597.0000,2.9387,2008-07-02,61106.0000,9828935.3832,44509.0000,2.6817,9828932.4445,3344625.3509,CDI_ajustado_pct
1990-02-28,16597.0000,3.0271,2008-07-07,59088.0000,9842320.1096,42491.0000,2.5602,9842317.0825,3251364.4463,CDI_ajustado_pct
1990-03-01,17208.0000,3.1127,2008-07-08,59535.0000,9846792.6567,42327.0000,2.4597,9846789.5441,3163451.5569,CDI_ajustado_pct
1990-03-05,20055.0000,3.2934,2008-07-10,60252.0000,9855743.9476,40197.0000,2.0043,9855740.6543,2992605.7524,CDI_ajustado_pct
1990-03-06,21904.0000,3.3867,2008-07-11,60148.0000,9860215.6958,38244.0000,1.7460,9860212.3091,2911484.4080,CDI_ajustado_pct
1990-03-07,20455.0000,3.4815,2008-07-14,60720.0000,9864682.4721,40265.0000,1.9685,9864678.9905,2833425.6848,CDI_ajustado_pct
1990-03-08,20325.0000,3.5778,2008-07-15,61015.0000,9869147.7206,40690.0000,2.0020,9869144.1428,2758424.7438,CDI_ajustado_pct
1990-03-09,18841.0000,3.6737,2008-07-16,62056.0000,9873621.9974,43215.0000,2.2937,9873618.3237,2687665.9860,CDI_ajustado_pct
1990-03-12,18657.0000,3.7673,2008-07-17,60180.0000,9878094.8469,41523.0000,2.2256,9878091.0796,2622054.6177,CDI_ajustado_pct
1990-03-13,18653.0000,3.8664,2008-07-18,59988.0000,9882569.7227,41335.0000,2.2160,9882565.8563,2556041.9445,CDI_ajustado_pct
1990-03-19,16384.0000,3.8905,2008-07-24,57434.0000,9900744.3284,41050.0000,2.5055,9900740.4379,2544828.9906,CDI_ajustado_pct
1990-03-20,12952.0000,3.9148,2008-07-25,57199.0000,9905491.5373,44247.0000,3.4162,9905487.6225,2530251.9814,CDI_ajustado_pct
1990-03-21,10067.0000,3.9392,2008-07-28,56869.0000,9910237.5555,46802.0000,4.6491,9910233.6163,2515807.5944,CDI_ajustado_pct
1990-03-22,9333.0000,3.9636,2008-07-29,58042.0000,9914985.8476,48709.0000,5.2190,9914981.8840,2501503.6648,CDI_ajustado_pct
1990-03-23,9436.0000,3.9886,2008-07-30,59997.0000,9919739.8850,50561.0000,5.3583,9919735.8964,2487001.8168,CDI_ajustado_pct
1990-03-26,8809.0000,4.0138,2008-07-31,59505.0000,9924499.6738,50696.0000,5.7550,9924495.6600,2472601.2688,CDI_ajustado_pct
1990-03-27,8206.0000,4.0396,2008-08-01,57630.0000,9929272.2665,49424.0000,6.0229,9929268.2269,2457993.5984,CDI_ajustado_pct
1990-03-28,7390.0000,4.0676,2008-08-04,55609.0000,9934040.2037,48219.0000,6.5249,9934036.1361,2442241.0329,CDI_ajustado_pct
1990-03-29,6856.0000,4.0980,2008-08-05,56470.0000,9938813.9074,49614.0000,7.2366,9938809.8094,2425305.6633,CDI_ajustado_pct
1990-03-30,7275.0000,4.1286,2008-08-06,57542.0000,9943589.9050,50267.0000,6.9096,9943585.7764,2408439.9178,CDI_ajustado_pct
1990-04-02,7664.0000,4.1469,2008-08-07,57017.0000,9948368.1977,49353.0000,6.4396,9948364.0508,2398969.8293,CDI_ajustado_pct
1990-04-03,9464.0000,4.1647,2008-08-08,56584.0000,9953145.3046,47120.0000,4.9789,9953141.1400,2389900.9690,CDI_ajustado_pct
1990-04-04,9833.0000,4.1806,2008-08-11,54720.0000,9957917.6388,44887.0000,4.5649,9957913.4581,2381924.1060,CDI_ajustado_pct
1990-04-05,11315.0000,4.1949,2008-08-12,54503.0000,9962692.2611,43188.0000,3.8169,9962688.0662,2374959.6670,CDI_ajustado_pct
1990-04-06,10435.0000,4.2083,2008-08-13,54573.0000,9967472.6597,44138.0000,4.2298,9967468.4514,2368527.8393,CDI_ajustado_pct
1990-04-09,9281.0000,4.2226,2008-08-14,55138.0000,9972255.3521,45857.0000,4.9410,9972251.1295,2361642.6065,CDI_ajustado_pct
1990-04-10,10082.0000,4.2381,2008-08-15,54244.0000,9977040.3394,44162.0000,4.3803,9977036.1014,2354151.7555,CDI_ajustado_pct
1990-04-11,10615.0000,4.2553,2008-08-18,53326.0000,9981838.1984,42711.0000,4.0236,9981833.9431,2345760.0542,CDI_ajustado_pct
1990-04-16,11404.0000,4.2671,2008-08-21,55934.0000,9996228.1380,44530.0000,3.9048,9996223.8709,2342631.1589,CDI_ajustado_pct
1990-04-17,13722.0000,4.2768,2008-08-22,55850.0000,10001021.1295,42128.0000,3.0701,10001016.8527,2338438.3598,CDI_ajustado_pct
1990-04-18,13902.0000,4.2848,2008-08-25,54477.0000,10005819.9195,40575.0000,2.9186,10005815.6347,2335193.5993,CDI_ajustado_pct
1990-04-19,14669.0000,4.2914,2008-08-26,54358.0000,10010617.5100,39689.0000,2.7056,10010613.2185,2332689.8397,CDI_ajustado_pct
1990-04-20,14698.0000,4.2980,2008-08-27,55519.0000,10015417.4009,40821.0000,2.7773,10015413.1029,2330235.2971,CDI_ajustado_pct
1990-04-23,14811.0000,4.3043,2008-08-28,56382.0000,10020219.5932,41571.0000,2.8068,10020215.2889,2327938.2801,CDI_ajustado_pct
1990-04-24,15272.0000,4.3109,2008-08-29,55680.0000,10025017.0739,40408.0000,2.6459,10025012.7631,2325518.0619,CDI_ajustado_pct
1990-04-25,15777.0000,4.3172,2008-09-01,55162.0000,10029823.8691,39385.0000,2.4964,10029819.5519,2323202.4969,CDI_ajustado_pct
1990-04-26,16915.0000,4.3237,2008-09-02,54404.0000,10034629.4586,37489.0000,2.2163,10034625.1350,2320865.2511,CDI_ajustado_pct
1990-04-27,16092.0000,4.3305,2008-09-03,53527.0000,10039451.4995,37435.0000,2.3263,10039447.1690,2318325.2847,CDI_ajustado_pct
1990-04-30,15587.0000,4.3401,2008-09-04,51408.0000,10044265.2157,35821.0000,2.2981,10044260.8756,2314276.0380,CDI_ajustado_pct
1990-05-02,15364.0000,4.3519,2008-09-08,50717.0000,10053906.7083,35353.0000,2.3010,10053902.3564,2310236.7687,CDI_ajustado_pct
1990-05-03,16779.0000,4.3631,2008-09-09,48435.0000,10058734.4937,31656.0000,1.8866,10058730.1306,2305382.8545,CDI_ajustado_pct
1990-05-04,15926.0000,4.3737,2008-09-10,49633.0000,10063571.6386,33707.0000,2.1165,10063567.2648,2300907.9439,CDI_ajustado_pct
1990-05-07,15186.0000,4.3843,2008-09-11,51270.0000,10068675.6808,36084.0000,2.3761,10068671.2965,2296517.3445,CDI_ajustado_pct
1990-05-08,14636.0000,4.3946,2008-09-12,52392.0000,10073768.2156,37756.0000,2.5797,10073763.8210,2292299.6045,CDI_ajustado_pct
1990-05-09,14644.0000,4.4050,2008-09-15,48416.0000,10078863.3261,33772.0000,2.3062,10078858.9211,2288051.5810,CDI_ajustado_pct
1990-05-10,14934.0000,4.4155,2008-09-16,49228.0000,10083964.5412,34294.0000,2.2964,10083960.1257,2283766.6610,CDI_ajustado_pct
1990-05-11,14177.0000,4.4264,2008-09-17,45908.0000,10089061.2794,31731.0000,2.2382,10089056.8530,2279298.6656,CDI_ajustado_pct
1990-05-14,13831.0000,4.4382,2008-09-18,48422.0000,10094160.5936,34591.0000,2.5010,10094156.1555,2274385.6534,CDI_ajustado_pct
1990-05-15,12376.0000,4.4497,2008-09-19,53055.0000,10099287.2159,40679.0000,3.2869,10099282.7663,2269669.8793,CDI_ajustado_pct
1990-05-16,13000.0000,4.4610,2008-09-22,51540.0000,10104427.0462,38540.0000,2.9646,10104422.5852,2265056.6286,CDI_ajustado_pct
1990-05-17,13100.0000,4.4727,2008-09-23,49593.0000,10109548.2729,36493.0000,2.7857,10109543.8003,2260297.7213,CDI_ajustado_pct
1990-05-18,13064.0000,4.4846,2008-09-24,49843.0000,10114661.4803,36779.0000,2.8153,10114656.9957,2255433.9676,CDI_ajustado_pct
1990-05-21,13688.0000,4.4964,2008-09-25,51828.0000,10119780.8139,38140.0000,2.7864,10119776.3174,2250626.3600,CDI_ajustado_pct
1990-05-22,14441.0000,4.5084,2008-09-26,50783.0000,10124902.7385,36342.0000,2.5166,10124898.2301,2245776.7220,CDI_ajustado_pct
1990-05-23,14782.0000,4.5203,2008-09-29,46028.0000,10130020.1681,31246.0000,2.1138,10130015.6478,2240980.6665,CDI_ajustado_pct
1990-05-24,15011.0000,4.5323,2008-09-30,49541.0000,10135143.7297,34530.0000,2.3003,10135139.1974,2236180.7820,CDI_ajustado_pct
1990-05-25,14916.0000,4.5449,2008-10-01,49798.0000,10140266.3354,34882.0000,2.3386,10140261.7905,2231123.3712,CDI_ajustado_pct
1990-05-28,14549.0000,4.5576,2008-10-02,46145.0000,10145402.1775,31596.0000,2.1717,10145397.6199,2226050.1212,CDI_ajustado_pct
1990-05-29,14569.0000,4.5706,2008-10-03,44517.0000,10150554.8244,29948.0000,2.0556,10150550.2538,2220851.2591,CDI_ajustado_pct
1990-05-30,14874.0000,4.5837,2008-10-06,42100.0000,10155745.5136,27226.0000,1.8304,10155740.9299,2215642.8169,CDI_ajustado_pct
1990-05-31,14643.0000,4.5978,2008-10-07,40139.0000,10160921.1862,25496.0000,1.7412,10160916.5883,2209928.5529,CDI_ajustado_pct
1990-06-01,14831.0000,4.6146,2008-10-08,38593.0000,10166088.8275,23762.0000,1.6022,10166084.2128,2203004.1740,CDI_ajustado_pct
1990-06-04,14240.0000,4.6311,2008-10-09,37080.0000,10171251.9807,22840.0000,1.6039,10171247.3496,2196304.1898,CDI_ajustado_pct
1990-06-05,14299.0000,4.6473,2008-10-10,35609.0000,10176421.3161,21310.0000,1.4903,10176416.6688,2189749.0011,CDI_ajustado_pct
1990-06-06,14959.0000,4.6639,2008-10-13,40829.0000,10181611.0874,25870.0000,1.7294,10181606.4235,2183072.1586,CDI_ajustado_pct
1990-06-07,15300.0000,4.6818,2008-10-14,41569.0000,10186778.5605,26269.0000,1.7169,10186773.8787,2175832.1799,CDI_ajustado_pct
1990-06-08,15188.0000,4.7004,2008-10-15,36833.0000,10191962.9177,21645.0000,1.4251,10191958.2172,2168295.2450,CDI_ajustado_pct
1990-06-11,14614.0000,4.7208,2008-10-16,36441.0000,10197142.7790,21827.0000,1.4936,10197138.0582,2160051.4043,CDI_ajustado_pct
1990-06-12,14400.0000,4.7419,2008-10-17,36399.0000,10202318.1349,21999.0000,1.5277,10202313.3930,2151530.3506,CDI_ajustado_pct
1990-06-13,14045.0000,4.7622,2008-10-20,39441.0000,10207506.8298,25396.0000,1.8082,10207502.0676,2143429.2606,CDI_ajustado_pct
1990-06-15,14065.0000,4.7820,2008-10-22,35069.0000,10217831.4743,21004.0000,1.4934,10217826.6924,2136729.8550,CDI_ajustado_pct
1990-06-18,13773.0000,4.8043,2008-10-23,33818.0000,10223003.0254,20045.0000,1.4554,10222998.2211,2127888.2687,CDI_ajustado_pct
1990-06-19,14415.0000,4.8252,2008-10-24,31481.0000,10228187.9281,17066.0000,1.1839,10228183.1029,2119739.5614,CDI_ajustado_pct
1990-06-20,14930.0000,4.8463,2008-10-27,29435.0000,10233375.4604,14505.0000,0.9715,10233370.6142,2111601.0349,CDI_ajustado_pct
1990-06-21,15789.0000,4.8669,2008-10-28,33386.0000,10238569.2055,17597.0000,1.1145,10238564.3386,2103710.9235,CDI_ajustado_pct
1990-06-22,15996.0000,4.8910,2008-10-29,34845.0000,10243758.4195,18849.0000,1.1784,10243753.5285,2094423.7153,CDI_ajustado_pct
1990-06-25,16639.0000,4.9173,2008-10-30,37448.0000,10248932.3370,20809.0000,1.2506,10248927.4197,2084240.5648,CDI_ajustado_pct
1990-06-26,17454.0000,4.9422,2008-10-31,37256.0000,10254116.0420,19802.0000,1.1345,10254111.0998,2074816.9021,CDI_ajustado_pct
1990-06-27,17414.0000,4.9688,2008-11-03,38249.0000,10259298.7799,20835.0000,1.1965,10259293.8111,2064750.3395,CDI_ajustado_pct
1990-06-28,17265.0000,4.9968,2008-11-04,40254.0000,10264477.0583,22989.0000,1.3315,10264472.0616,2054220.3951,CDI_ajustado_pct
1990-06-29,17618.0000,5.0292,2008-11-05,37785.0000,10269657.9505,20167.0000,1.1447,10269652.9212,2041991.0940,CDI_ajustado_pct
1990-07-02,18557.0000,5.0582,2008-11-06,36361.0000,10274819.8914,17804.0000,0.9594,10274814.8332,2031337.2857,CDI_ajustado_pct
1990-07-03,19959.0000,5.0884,2008-11-07,36665.0000,10279980.8306,16706.0000,0.8370,10279975.7423,2020296.4310,CDI_ajustado_pct
1990-07-04,19895.0000,5.1207,2008-11-10,36776.0000,10285147.9602,16881.0000,0.8485,10285142.8395,2008557.5664,CDI_ajustado_pct
1990-07-05,20699.0000,5.1538,2008-11-11,37261.0000,10290303.2878,16562.0000,0.8001,10290298.1340,1996646.0300,CDI_ajustado_pct
1990-07-06,20297.0000,5.1879,2008-11-12,34374.0000,10295439.5897,14077.0000,0.6936,10295434.4019,1984518.3550,CDI_ajustado_pct
1990-07-09,20357.0000,5.2216,2008-11-13,35993.0000,10300520.6980,15636.0000,0.7681,10300515.4764,1972668.8518,CDI_ajustado_pct
1990-07-10,21370.0000,5.2538,2008-11-14,35789.0000,10305607.9192,14419.0000,0.6747,10305602.6654,1961546.8955,CDI_ajustado_pct
1990-07-11,22241.0000,5.2882,2008-11-17,35717.0000,10310708.4737,13476.0000,0.6059,10310703.1855,1949753.3262,CDI_ajustado_pct
1990-07-12,23364.0000,5.3202,2008-11-18,34094.0000,10315800.7264,10730.0000,0.4593,10315795.4062,1938972.5479,CDI_ajustado_pct
1990-07-13,22907.0000,5.3560,2008-11-19,33404.0000,10320776.0371,10497.0000,0.4582,10320770.6812,1926964.9207,CDI_ajustado_pct
1990-07-17,24523.0000,5.4257,2008-11-21,31250.0000,10330773.7158,6727.0000,0.2743,10330768.2900,1904030.6432,CDI_ajustado_pct
1990-07-18,25348.0000,5.4605,2008-11-24,34188.0000,10335843.3363,8840.0000,0.3487,10335837.8758,1892838.2124,CDI_ajustado_pct
1990-07-19,26017.0000,5.4933,2008-11-25,34812.0000,10340908.1063,8795.0000,0.3380,10340902.6130,1882445.9667,CDI_ajustado_pct
1990-07-20,27358.0000,5.5271,2008-11-26,36469.0000,10345978.9774,9111.0000,0.3330,10345973.4503,1871875.7390,CDI_ajustado_pct
1990-07-23,26797.0000,5.5608,2008-11-27,36212.0000,10351077.7862,9415.0000,0.3513,10351072.2254,1861443.4449,CDI_ajustado_pct
1990-07-24,28022.0000,5.5927,2008-11-28,36595.0000,10356229.9317,8573.0000,0.3059,10356224.3389,1851728.6809,CDI_ajustado_pct
1990-07-25,27862.0000,5.6241,2008-12-01,34740.0000,10361424.5130,6878.0000,0.2469,10361418.8889,1842309.8379,CDI_ajustado_pct
1990-07-26,27168.0000,5.6554,2008-12-02,35000.0000,10366625.3265,7832.0000,0.2883,10366619.6710,1833042.8437,CDI_ajustado_pct
1990-07-27,27011.0000,5.6888,2008-12-03,35296.0000,10371821.4937,8285.0000,0.3067,10371815.8049,1823198.6891,CDI_ajustado_pct
1990-07-30,27157.0000,5.7207,2008-12-04,35127.0000,10377023.8957,7970.0000,0.2935,10377018.1750,1813955.0341,CDI_ajustado_pct
