DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2009-04-24,46772.0000,10846139.6308,-14843.0000,-0.2409,10846138.6308,10846138.6308,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2009-04-28,45821.0000,10855223.6556,-17915.0000,-0.2811,10855222.6290,10574387.4136,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2009-04-29,47227.0000,10859716.1984,-20114.0000,-0.2987,10859715.1447,10305736.1042,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2009-04-30,47289.0000,10863871.2344,-24333.0000,-0.3397,10863870.1572,10085218.6015,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2009-05-04,50405.0000,10868031.8798,-31910.0000,-0.3877,10868030.7536,9650144.7654,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2009-05-05,50670.0000,10872194.1187,-36126.0000,-0.4162,10872192.9670,9440472.7492,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2009-05-06,51500.0000,10876357.9516,-38159.0000,-0.4256,10876356.7741,9236766.4306,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2009-05-07,50058.0000,10880523.3792,-38833.0000,-0.4369,10880522.1750,9035823.2255,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2009-05-08,51395.0000,10884686.3762,42616.0000,4.8543,10884685.1438,8832317.1277,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2009-05-11,50976.0000,10888850.9661,42277.0000,4.8600,10888849.7048,8633042.9203,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2009-05-12,50326.0000,10893017.1493,41516.0000,4.7124,10893015.8616,8458901.7454,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2009-05-13,48679.0000,10897184.9266,39753.0000,4.4536,10897183.6116,8286496.6897,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2009-05-14,49446.0000,10901354.2985,39803.0000,4.1277,10901352.9553,8115607.6696,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2009-05-15,49007.0000,10905529.2992,38813.0000,3.8074,10905527.9263,7943113.3842,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2009-05-18,51463.0000,10909705.8988,40826.0000,3.8381,10909704.4939,7765240.3786,CDI_ajustado_pct
1990-01-23,10591.0000,1.4381,2009-05-19,51347.0000,10913884.0980,40756.0000,3.8482,10913882.6599,7588967.1332,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2009-05-20,51245.0000,10918063.8973,40877.0000,3.9426,10918062.4240,7410698.4075,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2009-05-21,50087.0000,10922201.9527,39719.0000,3.8309,10922200.4423,7231047.6762,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2009-05-22,50568.0000,10926329.7805,40079.0000,3.8211,10926328.2307,7050336.5746,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2009-05-25,50816.0000,10930455.1256,40771.0000,4.0588,10930453.5346,6870277.7347,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2009-05-26,51841.0000,10934637.2270,41656.0000,4.0899,10934635.5923,6688893.0246,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2009-05-27,51792.0000,10938820.9286,41743.0000,4.1539,10938819.2462,6502231.8884,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2009-05-28,53041.0000,10942998.3549,42638.0000,4.0986,10942996.6229,6318334.6753,CDI_ajustado_pct
1990-02-02,11155.0000,1.7851,2009-05-29,53197.0000,10947141.9212,42042.0000,3.7689,10947140.1361,6132520.0423,CDI_ajustado_pct
1990-02-05,11644.0000,1.8419,2009-06-01,54486.0000,10951283.1155,42842.0000,3.6793,10951281.2736,5945631.6880,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2009-06-02,54000.0000,10955465.3010,42054.0000,3.5203,10955463.3984,5757992.4705,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2009-06-03,52087.0000,10959629.3638,39316.0000,3.0785,10959627.3980,5574987.6524,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2009-06-04,53464.0000,10963810.7912,39782.0000,2.9076,10963808.7602,5398043.5641,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2009-06-05,53341.0000,10967997.7609,38806.0000,2.6698,10967995.6622,5225979.6845,CDI_ajustado_pct
1990-02-12,15608.0000,2.1698,2009-06-08,53630.0000,10972150.7933,38022.0000,2.4361,10972148.6235,5056855.5631,CDI_ajustado_pct
1990-02-13,15069.0000,2.2451,2009-06-09,53157.0000,10976261.8388,38088.0000,2.5276,10976259.5936,4888965.9293,CDI_ajustado_pct
1990-02-14,15250.0000,2.3234,2009-06-10,53411.0000,10980390.2304,38161.0000,2.5024,10980387.9070,4726007.5269,CDI_ajustado_pct
1990-02-16,17393.0000,2.4896,2009-06-12,53558.0000,10984189.8846,36165.0000,2.0793,10984187.3950,4412001.3954,CDI_ajustado_pct
1990-02-19,17930.0000,2.5778,2009-06-15,52034.0000,10987950.8712,34104.0000,1.9021,10987948.2934,4262471.3570,CDI_ajustado_pct
1990-02-20,17645.0000,2.6692,2009-06-16,51206.0000,10991705.1244,33561.0000,1.9020,10991702.4552,4117937.6490,CDI_ajustado_pct
1990-02-21,17722.0000,2.7608,2009-06-17,51046.0000,10995460.6603,33324.0000,1.8804,10995457.8994,3982658.6314,CDI_ajustado_pct
1990-02-22,16946.0000,2.8529,2009-06-18,50903.0000,10999221.4377,33957.0000,2.0038,10999218.5848,3855456.3167,CDI_ajustado_pct
1990-02-23,16597.0000,2.9387,2009-06-19,51373.0000,11002987.5711,34776.0000,2.0953,11002984.6324,3744136.1557,CDI_ajustado_pct
1990-02-28,16597.0000,3.0271,2009-06-24,49672.0000,11014253.6320,33075.0000,1.9928,11014250.6049,3638507.3270,CDI_ajustado_pct
1990-03-01,17208.0000,3.1127,2009-06-25,51515.0000,11018016.8721,34307.0000,1.9937,11018013.7594,3539727.6061,CDI_ajustado_pct
1990-03-02,18100.0000,3.2017,2009-06-26,51485.0000,11021833.5131,33385.0000,1.8445,11021830.3114,3442542.9016,CDI_ajustado_pct
1990-03-05,20055.0000,3.2934,2009-06-29,52138.0000,11025647.5084,32083.0000,1.5998,11025644.2150,3347836.2975,CDI_ajustado_pct
1990-03-06,21904.0000,3.3867,2009-06-30,51466.0000,11029402.6234,29562.0000,1.3496,11029399.2367,3256717.2898,CDI_ajustado_pct
1990-03-07,20455.0000,3.4815,2009-07-01,51544.0000,11033207.2158,31089.0000,1.5199,11033203.7343,3169060.3290,CDI_ajustado_pct
1990-03-08,20325.0000,3.5778,2009-07-02,51025.0000,11037021.0646,30700.0000,1.5105,11037017.4868,3084845.2199,CDI_ajustado_pct
1990-03-09,18841.0000,3.6737,2009-07-03,50935.0000,11040840.3153,32094.0000,1.7034,11040836.6417,3005390.7419,CDI_ajustado_pct
1990-03-12,18657.0000,3.7673,2009-07-06,50623.0000,11044664.8624,31966.0000,1.7134,11044661.0951,2931710.6303,CDI_ajustado_pct
1990-03-13,18653.0000,3.8664,2009-07-07,49457.0000,11048490.7343,30804.0000,1.6514,11048486.8680,2857597.5378,CDI_ajustado_pct
1990-03-19,16384.0000,3.8905,2009-07-13,49187.0000,11063727.0735,32803.0000,2.0021,11063723.1829,2843755.3410,CDI_ajustado_pct
1990-03-20,12952.0000,3.9148,2009-07-14,48873.0000,11067511.2001,35921.0000,2.7734,11067507.2852,2827077.6063,CDI_ajustado_pct
1990-03-21,10067.0000,3.9392,2009-07-15,51297.0000,11071280.5730,41230.0000,4.0956,11071276.6338,2810549.4697,CDI_ajustado_pct
1990-03-22,9333.0000,3.9636,2009-07-16,51918.0000,11075119.7610,42585.0000,4.5628,11075115.7974,2794200.0379,CDI_ajustado_pct
1990-03-23,9436.0000,3.9886,2009-07-17,52073.0000,11078960.2803,42637.0000,4.5185,11078956.2916,2777632.8638,CDI_ajustado_pct
1990-03-26,8809.0000,4.0138,2009-07-20,53155.0000,11082802.1313,44346.0000,5.0342,11082798.1175,2761182.1926,CDI_ajustado_pct
1990-03-27,8206.0000,4.0396,2009-07-21,53234.0000,11086641.2140,45028.0000,5.4872,11086637.1744,2744500.6600,CDI_ajustado_pct
1990-03-28,7390.0000,4.0676,2009-07-22,53073.0000,11090433.1779,45683.0000,6.1817,11090429.1103,2726535.3854,CDI_ajustado_pct
1990-03-29,6856.0000,4.0980,2009-07-23,54249.0000,11094072.7253,47393.0000,6.9126,11094068.6274,2707216.2550,CDI_ajustado_pct
1990-03-30,7275.0000,4.1286,2009-07-24,54457.0000,11097713.4672,47182.0000,6.4855,11097709.3385,2687980.6509,CDI_ajustado_pct
1990-04-02,7664.0000,4.1469,2009-07-27,54549.0000,11101355.4038,46885.0000,6.1176,11101351.2569,2677003.6353,CDI_ajustado_pct
1990-04-03,9464.0000,4.1647,2009-07-28,54472.0000,11104953.9082,45008.0000,4.7557,11104949.7435,2666467.7793,CDI_ajustado_pct
1990-04-04,9833.0000,4.1806,2009-07-29,53735.0000,11108598.2209,43902.0000,4.4648,11108594.0403,2657165.8852,CDI_ajustado_pct
1990-04-05,11315.0000,4.1949,2009-07-30,54478.0000,11112239.6194,43163.0000,3.8147,11112235.4245,2648995.0070,CDI_ajustado_pct
1990-04-06,10435.0000,4.2083,2009-07-31,54766.0000,11115882.2115,44331.0000,4.2483,11115878.0032,2641419.5979,CDI_ajustado_pct
1990-04-09,9281.0000,4.2226,2009-08-03,55998.0000,11119534.2235,46717.0000,5.0336,11119530.0009,2633342.8103,CDI_ajustado_pct
1990-04-10,10082.0000,4.2381,2009-08-04,56038.0000,11123179.2068,45956.0000,4.5582,11123174.9687,2624591.2728,CDI_ajustado_pct
1990-04-11,10615.0000,4.2553,2009-08-05,56384.0000,11126825.3849,45769.0000,4.3117,11126821.1297,2614835.3784,CDI_ajustado_pct
1990-04-16,11404.0000,4.2671,2009-08-10,56830.0000,11137783.4511,45426.0000,3.9833,11137779.1840,2610156.4845,CDI_ajustado_pct
1990-04-17,13722.0000,4.2768,2009-08-11,55761.0000,11141438.5375,42039.0000,3.0636,11141434.2607,2605090.8265,CDI_ajustado_pct
1990-04-18,13902.0000,4.2848,2009-08-12,56588.0000,11145094.8234,42686.0000,3.0705,11145090.5386,2601081.7148,CDI_ajustado_pct
1990-04-19,14669.0000,4.2914,2009-08-13,57048.0000,11148752.3092,42379.0000,2.8890,11148748.0177,2597899.9147,CDI_ajustado_pct
1990-04-20,14698.0000,4.2980,2009-08-14,56638.0000,11152410.9952,41940.0000,2.8534,11152406.6972,2594773.8218,CDI_ajustado_pct
1990-04-23,14811.0000,4.3043,2009-08-17,55218.0000,11156070.8819,40407.0000,2.7282,11156066.5776,2591823.9970,CDI_ajustado_pct
1990-04-24,15272.0000,4.3109,2009-08-18,55749.0000,11159731.9697,40477.0000,2.6504,11159727.6588,2588739.6704,CDI_ajustado_pct
1990-04-25,15777.0000,4.3172,2009-08-19,56156.0000,11163398.3880,40379.0000,2.5594,11163394.0708,2585771.8421,CDI_ajustado_pct
1990-04-26,16915.0000,4.3237,2009-08-20,56831.0000,11167066.0109,39916.0000,2.3598,11167061.6873,2582781.6265,CDI_ajustado_pct
1990-04-27,16092.0000,4.3305,2009-08-21,57729.0000,11170730.7070,41637.0000,2.5874,11170726.3765,2579562.0985,CDI_ajustado_pct
1990-04-30,15587.0000,4.3401,2009-08-24,57775.0000,11174396.6057,42188.0000,2.7066,11174392.2656,2574667.1238,CDI_ajustado_pct
1990-05-02,15364.0000,4.3519,2009-08-26,57766.0000,11181732.0126,42402.0000,2.7598,11181727.6607,2569394.1978,CDI_ajustado_pct
1990-05-03,16779.0000,4.3631,2009-08-27,57704.0000,11185401.5216,40925.0000,2.4391,11185397.1584,2563606.1904,CDI_ajustado_pct
1990-05-04,15926.0000,4.3737,2009-08-28,57701.0000,11189072.2348,41775.0000,2.6231,11189067.8611,2558239.4839,CDI_ajustado_pct
1990-05-07,15186.0000,4.3843,2009-08-31,56489.0000,11192744.1526,41303.0000,2.7198,11192739.7683,2552900.9989,CDI_ajustado_pct
1990-05-08,14636.0000,4.3946,2009-09-01,55815.0000,11196417.2755,41179.0000,2.8135,11196412.8809,2547760.0303,CDI_ajustado_pct
1990-05-09,14644.0000,4.4050,2009-09-02,55386.0000,11200091.6037,40742.0000,2.7822,11200087.1988,2542587.1542,CDI_ajustado_pct
1990-05-10,14934.0000,4.4155,2009-09-03,55707.0000,11203767.1378,40773.0000,2.7302,11203762.7223,2537374.1530,CDI_ajustado_pct
1990-05-11,14177.0000,4.4264,2009-09-04,56652.0000,11207443.8781,42475.0000,2.9960,11207439.4517,2531961.3279,CDI_ajustado_pct
1990-05-15,12376.0000,4.4497,2009-09-08,57855.0000,11211121.8249,45479.0000,3.6748,11211117.3753,2519538.8632,CDI_ajustado_pct
1990-05-16,13000.0000,4.4610,2009-09-09,57910.0000,11214805.1269,44910.0000,3.4546,11214800.6659,2513964.3926,CDI_ajustado_pct
1990-05-17,13100.0000,4.4727,2009-09-10,58536.0000,11218489.6390,45436.0000,3.4684,11218485.1663,2508235.4811,CDI_ajustado_pct
1990-05-18,13064.0000,4.4846,2009-09-11,58366.0000,11222175.3616,45302.0000,3.4677,11222170.8770,2502394.8312,CDI_ajustado_pct
1990-05-21,13688.0000,4.4964,2009-09-14,58868.0000,11225862.2950,45180.0000,3.3007,11225857.7986,2496617.5816,CDI_ajustado_pct
1990-05-22,14441.0000,4.5084,2009-09-15,59264.0000,11229546.2863,44823.0000,3.1039,11229541.7779,2490794.7665,CDI_ajustado_pct
1990-05-23,14782.0000,4.5203,2009-09-16,60411.0000,11233235.6414,45629.0000,3.0868,11233231.1211,2485036.0197,CDI_ajustado_pct
1990-05-24,15011.0000,4.5323,2009-09-17,60236.0000,11236922.0524,45225.0000,3.0128,11236917.5200,2479273.2016,CDI_ajustado_pct
1990-05-25,14916.0000,4.5449,2009-09-18,60703.0000,11240613.8307,45787.0000,3.0697,11240609.2858,2473228.6604,CDI_ajustado_pct
1990-05-28,14549.0000,4.5576,2009-09-21,60928.0000,11244302.6630,46379.0000,3.1878,11244298.1054,2467165.1223,CDI_ajustado_pct
1990-05-29,14569.0000,4.5706,2009-09-22,61493.0000,11247996.8662,46924.0000,3.2208,11247992.2956,2460961.9407,CDI_ajustado_pct
1990-05-30,14874.0000,4.5837,2009-09-23,60496.0000,11251692.2831,45622.0000,3.0672,11251687.6994,2454741.7270,CDI_ajustado_pct
1990-05-31,14643.0000,4.5978,2009-09-24,60046.0000,11255384.7509,45403.0000,3.1007,11255380.1531,2447966.7516,CDI_ajustado_pct
1990-06-01,14831.0000,4.6146,2009-09-25,60356.0000,11259078.4305,45525.0000,3.0696,11259073.8159,2439856.4966,CDI_ajustado_pct
1990-06-04,14240.0000,4.6311,2009-09-28,61317.0000,11262773.3223,47077.0000,3.3060,11262768.6912,2431999.2637,CDI_ajustado_pct
1990-06-05,14299.0000,4.6473,2009-09-29,61235.0000,11266457.0376,46936.0000,3.2825,11266452.3903,2424301.5661,CDI_ajustado_pct
