DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2018-12-21,85697.0000,27589813.0889,24082.0000,0.3908,27589812.0889,27589812.0889,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2018-12-26,85136.0000,27603399.9852,17795.0000,0.2643,27603398.9315,26195286.0804,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2018-12-27,85460.0000,27610195.9423,13838.0000,0.1932,27610194.8651,25631275.6703,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2018-12-28,87887.0000,27616993.5726,12249.0000,0.1619,27616992.4712,25075252.7136,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2019-01-02,91012.0000,27630593.8542,1353.0000,0.0151,27630592.6767,23465332.7574,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2019-01-03,91564.0000,27637396.5064,2673.0000,0.0301,27637395.3022,22951712.6429,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2019-01-04,91840.0000,27644200.8334,83061.0000,9.4613,27644199.6010,22431731.7765,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2019-01-07,91699.0000,27651006.8357,83000.0000,9.5413,27651005.5744,21922638.6980,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2019-01-08,92031.0000,27657814.5135,83221.0000,9.4462,27657813.2258,21477497.8338,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2019-01-09,93613.0000,27664623.8675,84687.0000,9.4877,27664622.5524,21036885.4351,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2019-01-10,93805.0000,27671434.8979,84162.0000,8.7278,27671433.5546,20600241.0257,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2019-01-11,93658.0000,27678247.6051,83464.0000,8.1876,27678246.2322,20159633.6815,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2019-01-14,94474.0000,27685061.9897,83837.0000,7.8816,27685060.5848,19705497.1064,CDI_ajustado_pct
1990-01-23,10591.0000,1.4381,2019-01-15,94055.0000,27691878.0520,83464.0000,7.8807,27691876.6138,19255543.4238,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2019-01-16,94393.0000,27698695.7923,84025.0000,8.1043,27698694.3191,18800649.9603,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2019-01-17,95351.0000,27705515.2112,84983.0000,8.1967,27705513.7008,18342447.7077,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2019-01-18,96096.0000,27712336.3091,85607.0000,8.1616,27712334.7593,17881696.6866,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2019-01-21,96009.0000,27719159.0863,85964.0000,8.5579,27719157.4953,17422727.2421,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2019-01-22,95103.0000,27725983.5432,84918.0000,8.3376,27725981.9085,16960430.4983,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2019-01-23,96558.0000,27732809.6804,86509.0000,8.6087,27732807.9981,16484882.3681,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2019-01-24,97677.0000,27739637.4981,87274.0000,8.3893,27739635.7662,16016481.4613,CDI_ajustado_pct
1990-02-05,11644.0000,1.8419,2019-01-28,95443.0000,27753298.1771,83799.0000,7.1968,27753296.3352,15067723.4940,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2019-01-29,95639.0000,27760131.0391,83693.0000,7.0059,27760129.1364,14590219.3941,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2019-01-30,96996.0000,27766965.5833,84225.0000,6.5950,27766963.6175,14124611.5119,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2019-01-31,97393.0000,27773801.8103,83711.0000,6.1183,27773799.7792,13674461.5333,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2019-02-01,97861.0000,27780639.7203,83326.0000,5.7328,27780637.6215,13236789.3191,CDI_ajustado_pct
