DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,1993-11-10,22828.0000,31056.7080,-38787.0000,-0.6295,31055.7080,31055.7080,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,1993-11-12,23588.0000,32080.9856,-40148.0000,-0.6299,32079.9590,31250.0192,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,1993-11-16,23933.0000,32606.2582,-47689.0000,-0.6658,32605.1810,30268.2536,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,1993-11-17,25049.0000,33140.1312,-50589.0000,-0.6688,33139.0298,30089.0674,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,1993-11-18,25126.0000,33682.6351,-57189.0000,-0.6948,33681.5089,29907.1142,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,1993-11-19,24979.0000,34233.6831,-61817.0000,-0.7122,34232.5314,29724.5717,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,1993-11-22,24738.0000,34793.9744,-64921.0000,-0.7241,34792.7969,29547.8482,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,1993-11-23,25838.0000,35363.5518,-63053.0000,-0.7093,35362.3477,29366.9658,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,1993-11-24,27012.0000,35942.3354,18233.0000,2.0769,35941.1030,29164.2078,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,1993-11-25,27636.0000,36530.4717,18937.0000,2.1769,36529.2104,28961.5753,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,1993-11-26,28219.0000,37128.1102,19409.0000,2.2031,37126.8224,28830.5963,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,1993-11-29,27645.0000,37733.0508,18719.0000,2.0971,37731.7357,28692.1753,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,1993-11-30,27403.0000,38269.4891,17760.0000,1.8418,38268.1458,28489.0563,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,1993-12-01,26697.0000,38813.9365,16503.0000,1.6189,38812.5635,28269.3873,CDI_ajustado_pct
