DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2007-05-21,52423.0000,8722355.1022,-9192.0000,-0.1492,8722354.1022,8722354.1022,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2007-05-23,51812.0000,8730420.0851,-11924.0000,-0.1871,8730419.0586,8504554.5876,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2007-05-24,50530.0000,8734452.2297,-16811.0000,-0.2496,8734451.1759,8288886.7373,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2007-05-25,51617.0000,8738492.4379,-20005.0000,-0.2793,8738491.3607,8112173.1339,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2007-05-28,52119.0000,8742537.5734,-23519.0000,-0.3109,8742536.4721,7937914.0080,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2007-05-29,51713.0000,8746587.7288,-30602.0000,-0.3718,8746586.6026,7766432.4689,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2007-05-30,52527.0000,8750636.6117,-34269.0000,-0.3948,8750635.4601,7598295.5646,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2007-05-31,52268.0000,8754693.5819,-37391.0000,-0.4170,8754692.4044,7434938.9773,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2007-06-01,53422.0000,8758752.4329,-35469.0000,-0.3990,8758751.2288,7273780.2935,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2007-06-04,53242.0000,8762813.1657,44463.0000,5.0647,8762811.9333,7110534.9308,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2007-06-05,53162.0000,8766878.8481,44463.0000,5.1113,8766877.5868,6950672.7099,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2007-06-06,52049.0000,8770940.2801,43239.0000,4.9079,8770938.9923,6811016.5352,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2007-06-08,52329.0000,8774848.2603,42686.0000,4.4266,8774846.9170,6532511.6278,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2007-06-11,52776.0000,8778757.9816,42582.0000,4.1772,8778756.6087,6394065.4305,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2007-06-12,51797.0000,8782666.3725,41160.0000,3.8695,8782664.9675,6251269.6541,CDI_ajustado_pct
1990-01-23,10591.0000,1.4381,2007-06-13,52993.0000,8786576.5034,42402.0000,4.0036,8786575.0653,6109744.0262,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2007-06-14,53713.0000,8790485.2119,43345.0000,4.1807,8790483.7387,5966591.9934,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2007-06-15,54518.0000,8794395.6593,44150.0000,4.2583,8794394.1488,5822332.5703,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2007-06-18,54730.0000,8798311.0122,44241.0000,4.2178,8798309.4624,5677208.4535,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2007-06-19,54643.0000,8802228.1082,44598.0000,4.4398,8802226.5172,5532592.0984,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2007-06-20,54029.0000,8806143.7794,43844.0000,4.3048,8806142.1447,5386859.2389,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2007-06-21,54656.0000,8810061.1925,44607.0000,4.4389,8810059.5101,5236858.6221,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2007-06-22,54267.0000,8813980.3482,43864.0000,4.2165,8813978.6162,5089069.1679,CDI_ajustado_pct
1990-02-02,11155.0000,1.7851,2007-06-25,54041.0000,8817901.2473,42886.0000,3.8446,8817899.4622,4939732.6161,CDI_ajustado_pct
1990-02-05,11644.0000,1.8419,2007-06-26,53851.0000,8821823.8907,42207.0000,3.6248,8821822.0488,4789513.0632,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2007-06-27,54143.0000,8825748.2791,42197.0000,3.5323,8825746.3764,4638651.9067,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2007-06-28,54146.0000,8829677.5905,41375.0000,3.2398,8829675.6246,4491515.1578,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2007-06-29,54392.0000,8833614.9203,40710.0000,2.9754,8833612.8892,4349239.2332,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2007-07-02,55371.0000,8837550.8258,40836.0000,2.8095,8837548.7270,4210874.2136,CDI_ajustado_pct
1990-02-12,15608.0000,2.1698,2007-07-03,55699.0000,8841485.3918,40091.0000,2.5686,8841483.2220,4074872.2198,CDI_ajustado_pct
1990-02-13,15069.0000,2.2451,2007-07-04,55696.0000,8845421.7095,40627.0000,2.6961,8845419.4644,3939862.5754,CDI_ajustado_pct
1990-02-14,15250.0000,2.3234,2007-07-05,55932.0000,8849359.7797,40682.0000,2.6677,8849357.4563,3808802.5943,CDI_ajustado_pct
1990-02-15,16792.0000,2.4050,2007-07-06,56444.0000,8853302.7004,39652.0000,2.3614,8853300.2954,3681194.5942,CDI_ajustado_pct
1990-02-19,17930.0000,2.5778,2007-07-10,55882.0000,8861193.9017,37952.0000,2.1167,8861191.3238,3437454.6729,CDI_ajustado_pct
1990-02-20,17645.0000,2.6692,2007-07-11,56356.0000,8865142.0952,38711.0000,2.1939,8865139.4260,3321240.8683,CDI_ajustado_pct
1990-02-21,17722.0000,2.7608,2007-07-12,57613.0000,8869088.9451,39891.0000,2.2509,8869086.1843,3212466.7265,CDI_ajustado_pct
1990-02-22,16946.0000,2.8529,2007-07-13,57644.0000,8873034.3594,40698.0000,2.4016,8873031.5065,3110183.2468,CDI_ajustado_pct
1990-02-23,16597.0000,2.9387,2007-07-16,57374.0000,8876981.5287,40777.0000,2.4569,8876978.5900,3020690.9854,CDI_ajustado_pct
1990-02-28,16597.0000,3.0271,2007-07-19,58124.0000,8888678.7116,41527.0000,2.5021,8888675.6845,2936333.3707,CDI_ajustado_pct
1990-03-01,17208.0000,3.1127,2007-07-20,57442.0000,8892477.9107,40234.0000,2.3381,8892474.7980,2856861.4286,CDI_ajustado_pct
1990-03-02,18100.0000,3.2017,2007-07-23,58036.0000,8896281.9349,39936.0000,2.2064,8896278.7332,2778651.1259,CDI_ajustado_pct
1990-03-05,20055.0000,3.2934,2007-07-24,55794.0000,8900090.7890,35739.0000,1.7820,8900087.4957,2702430.3876,CDI_ajustado_pct
1990-03-06,21904.0000,3.3867,2007-07-25,56001.0000,8903898.0699,34097.0000,1.5567,8903894.6832,2629106.7300,CDI_ajustado_pct
1990-03-07,20455.0000,3.4815,2007-07-26,53893.0000,8907703.7740,33438.0000,1.6347,8907700.2924,2558553.2814,CDI_ajustado_pct
1990-03-08,20325.0000,3.5778,2007-07-27,52922.0000,8911514.3115,32597.0000,1.6038,8911510.7337,2490766.3073,CDI_ajustado_pct
1990-03-09,18841.0000,3.6737,2007-07-30,54572.0000,8915326.4791,35731.0000,1.8964,8915322.8054,2426811.4356,CDI_ajustado_pct
1990-03-12,18657.0000,3.7673,2007-07-31,54182.0000,8919137.0679,35525.0000,1.9041,8919133.3006,2367507.4939,CDI_ajustado_pct
1990-03-13,18653.0000,3.8664,2007-08-01,54233.0000,8922952.4964,35580.0000,1.9075,8922948.6300,2307845.0778,CDI_ajustado_pct
1990-03-19,16384.0000,3.8905,2007-08-07,53802.0000,8938246.4421,37418.0000,2.2838,8938242.5516,2297434.1074,CDI_ajustado_pct
1990-03-20,12952.0000,3.9148,2007-08-08,55241.0000,8942066.8274,42289.0000,3.2651,8942062.9126,2284155.3353,CDI_ajustado_pct
1990-03-21,10067.0000,3.9392,2007-08-09,53430.0000,8945885.7159,43363.0000,4.3074,8945881.7767,2270997.6559,CDI_ajustado_pct
1990-03-22,9333.0000,3.9636,2007-08-10,52638.0000,8949709.3663,43305.0000,4.6400,8949705.4027,2257968.9127,CDI_ajustado_pct
1990-03-23,9436.0000,3.9886,2007-08-13,52434.0000,8953531.5187,42998.0000,4.5568,8953527.5301,2244761.2988,CDI_ajustado_pct
1990-03-26,8809.0000,4.0138,2007-08-14,50911.0000,8957358.4372,42102.0000,4.7794,8957354.4234,2231646.4908,CDI_ajustado_pct
1990-03-27,8206.0000,4.0396,2007-08-15,49285.0000,8961183.8562,41079.0000,5.0060,8961179.8166,2218342.9957,CDI_ajustado_pct
1990-03-28,7390.0000,4.0676,2007-08-16,48015.0000,8965010.9090,40625.0000,5.4973,8965006.8414,2204009.2534,CDI_ajustado_pct
1990-03-29,6856.0000,4.0980,2007-08-17,48558.0000,8968842.7340,41702.0000,6.0826,8968838.6360,2188609.6579,CDI_ajustado_pct
1990-03-30,7275.0000,4.1286,2007-08-20,49206.0000,8972676.1967,41931.0000,5.7637,8972672.0681,2173274.5173,CDI_ajustado_pct
1990-04-02,7664.0000,4.1469,2007-08-21,49815.0000,8976508.1576,42151.0000,5.4999,8976504.0106,2164613.4162,CDI_ajustado_pct
1990-04-03,9464.0000,4.1647,2007-08-22,51744.0000,8980341.7549,42280.0000,4.4675,8980337.5902,2156316.0019,CDI_ajustado_pct
1990-04-04,9833.0000,4.1806,2007-08-23,51848.0000,8984173.7565,42015.0000,4.2729,8984169.5759,2149005.4293,CDI_ajustado_pct
1990-04-05,11315.0000,4.1949,2007-08-24,52997.0000,8988013.7721,41682.0000,3.6838,8988009.5772,2142610.5174,CDI_ajustado_pct
1990-04-06,10435.0000,4.2083,2007-08-27,53078.0000,8991852.2831,42643.0000,4.0865,8991848.0748,2136695.2497,CDI_ajustado_pct
1990-04-09,9281.0000,4.2226,2007-08-28,51645.0000,8995692.4335,42364.0000,4.5646,8995688.2109,2130371.5959,CDI_ajustado_pct
1990-04-10,10082.0000,4.2381,2007-08-29,52734.0000,8999534.2238,42652.0000,4.2305,8999529.9858,2123502.3207,CDI_ajustado_pct
1990-04-11,10615.0000,4.2553,2007-08-30,52857.0000,9003377.6549,42242.0000,3.9795,9003373.3996,2115818.9762,CDI_ajustado_pct
