DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2003-07-09,13618.0000,4782994.4768,-47997.0000,-0.7790,4782993.4768,4782993.4768,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2003-07-11,13320.0000,4791657.7206,-50416.0000,-0.7910,4791656.6941,4667691.8538,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2003-07-14,13588.0000,4795996.7104,-53753.0000,-0.7982,4795995.6567,4551340.8903,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2003-07-15,13614.0000,4800341.1641,-58008.0000,-0.8099,4800340.0869,4456282.9302,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2003-07-16,13487.0000,4804688.0170,-62151.0000,-0.8217,4804686.9156,4362485.8407,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2003-07-17,13622.0000,4809035.7792,-68693.0000,-0.8345,4809034.6530,4270127.8304,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2003-07-18,13794.0000,4813392.0442,-73002.0000,-0.8411,4813390.8926,4179532.6564,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2003-07-21,13675.0000,4817747.6827,-75984.0000,-0.8475,4817746.5052,4091480.2736,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2003-07-22,13835.0000,4822104.2274,-75056.0000,-0.8444,4822103.0233,4004556.9314,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2003-07-23,13798.0000,4826461.6737,5019.0000,0.5717,4826460.4413,3916404.4397,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2003-07-24,13761.0000,4830611.1758,5062.0000,0.5819,4830609.9145,3829868.5219,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2003-07-25,13750.0000,4834765.7913,4940.0000,0.5607,4834764.5035,3754405.4298,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2003-07-28,13643.0000,4838922.4328,4717.0000,0.5285,4838921.1178,3679639.1851,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2003-07-29,13623.0000,4843082.6480,3980.0000,0.4127,4843081.3047,3605474.2877,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2003-07-30,13474.0000,4847247.9897,3280.0000,0.3218,4847246.6167,3530524.1285,CDI_ajustado_pct
