DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2000-08-15,17744.0000,2877884.2578,-43871.0000,-0.7120,2877883.2578,2877883.2578,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2000-08-17,17702.0000,2881354.9384,-46034.0000,-0.7223,2881353.9118,2806810.4709,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2000-08-18,17313.0000,2883093.8073,-50028.0000,-0.7429,2883092.7535,2736019.5627,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2000-08-21,17083.0000,2884839.6359,-54539.0000,-0.7615,2884838.5587,2678072.0934,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2000-08-22,17224.0000,2886579.6269,-58414.0000,-0.7723,2886578.5255,2620911.2408,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2000-08-23,17450.0000,2888295.0346,-64865.0000,-0.7880,2888293.9084,2564627.8496,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2000-08-24,17310.0000,2890034.1637,-69486.0000,-0.8006,2890033.0120,2509454.8981,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2000-08-25,17642.0000,2891777.2878,-72017.0000,-0.8032,2891776.1103,2455846.2962,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2000-08-28,17460.0000,2893522.4464,-71431.0000,-0.8036,2893521.2423,2402949.6034,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2000-08-29,17354.0000,2895269.6421,8575.0000,0.9768,2895268.4097,2349349.4232,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2000-08-30,17414.0000,2897015.9240,8715.0000,1.0018,2897014.6627,2296849.7685,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2000-08-31,17346.0000,2898759.3192,8536.0000,0.9689,2898758.0314,2251011.9955,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2000-09-01,17346.0000,2900502.7780,8420.0000,0.9433,2900501.4629,2205615.3799,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2000-09-04,17613.0000,2902250.2439,7970.0000,0.8265,2902248.9006,2160604.6088,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2000-09-05,17424.0000,2903999.7494,7230.0000,0.7092,2903998.3764,2115146.4218,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2000-09-06,17589.0000,2905754.2589,6952.0000,0.6536,2905752.8540,2068238.3656,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2000-09-08,17433.0000,2907510.8455,7065.0000,0.6814,2907509.3722,1973488.9065,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2000-09-11,17287.0000,2909272.4481,6919.0000,0.6673,2909270.9377,1926084.1224,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2000-09-12,16882.0000,2911035.1181,6393.0000,0.6095,2911033.5684,1878377.2557,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2000-09-13,16998.0000,2912799.8458,6953.0000,0.6922,2912798.2549,1830823.6646,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2000-09-14,16768.0000,2914566.6337,6583.0000,0.6463,2914564.9990,1782886.4370,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2000-09-15,16563.0000,2916333.5023,6514.0000,0.6482,2916331.8200,1733520.3490,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2000-09-18,15913.0000,2918101.4420,5510.0000,0.5297,2918099.7101,1684870.3531,CDI_ajustado_pct
1990-02-02,11155.0000,1.7851,2000-09-19,16188.0000,2919869.4613,5033.0000,0.4512,2919867.6762,1635691.7718,CDI_ajustado_pct
1990-02-05,11644.0000,1.8419,2000-09-20,16077.0000,2921638.5518,4433.0000,0.3807,2921636.7099,1586204.8804,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2000-09-21,16146.0000,2923409.7075,4200.0000,0.3516,2923407.8049,1536490.0157,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2000-09-22,16353.0000,2925180.9430,3582.0000,0.2805,2925178.9771,1487991.8894,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2000-09-25,16318.0000,2926952.2571,2636.0000,0.1927,2926950.2260,1441087.2331,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2000-09-26,16254.0000,2928722.6534,1719.0000,0.1183,2928720.5547,1395463.1814,CDI_ajustado_pct
1990-02-12,15608.0000,2.1698,2000-09-27,15848.0000,2930491.1040,240.0000,0.0154,2930488.9343,1350606.8664,CDI_ajustado_pct
1990-02-13,15069.0000,2.2451,2000-09-28,16013.0000,2932261.6188,944.0000,0.0626,2932259.3737,1306065.7004,CDI_ajustado_pct
1990-02-14,15250.0000,2.3234,2000-09-29,15928.0000,2934038.2175,678.0000,0.0445,2934035.8941,1262822.0275,CDI_ajustado_pct
1990-02-15,16792.0000,2.4050,2000-10-02,15559.0000,2935816.8901,-1233.0000,-0.0734,2935814.4851,1220709.1199,CDI_ajustado_pct
1990-02-16,17393.0000,2.4896,2000-10-03,15633.0000,2937595.6429,-1760.0000,-0.1012,2937593.1533,1179938.4538,CDI_ajustado_pct
1990-02-19,17930.0000,2.5778,2000-10-04,15876.0000,2939377.4709,-2054.0000,-0.1146,2939374.8931,1140249.3855,CDI_ajustado_pct
1990-02-20,17645.0000,2.6692,2000-10-05,16362.0000,2941160.3797,-1283.0000,-0.0727,2941157.7105,1101876.9947,CDI_ajustado_pct
1990-02-21,17722.0000,2.7608,2000-10-06,15945.0000,2942941.3699,-1777.0000,-0.1003,2942938.6091,1065960.1410,CDI_ajustado_pct
1990-02-22,16946.0000,2.8529,2000-10-09,15855.0000,2944723.4387,-1091.0000,-0.0644,2944720.5858,1032186.1954,CDI_ajustado_pct
1990-02-23,16597.0000,2.9387,2000-10-10,15747.0000,2946505.5853,-850.0000,-0.0512,2946502.6466,1002646.7782,CDI_ajustado_pct
1990-02-28,16597.0000,3.0271,2000-10-13,15385.0000,2950071.1100,-1212.0000,-0.0730,2950068.0829,974541.5026,CDI_ajustado_pct
1990-03-01,17208.0000,3.1127,2000-10-16,15241.0000,2951857.4961,-1967.0000,-0.1143,2951854.3834,948334.3077,CDI_ajustado_pct
1990-03-02,18100.0000,3.2017,2000-10-17,14870.0000,2953644.9639,-3230.0000,-0.1785,2953641.7622,922536.2934,CDI_ajustado_pct
1990-03-05,20055.0000,3.2934,2000-10-18,14420.0000,2955433.5140,-5635.0000,-0.2810,2955430.2207,897389.4291,CDI_ajustado_pct
1990-03-06,21904.0000,3.3867,2000-10-19,14845.0000,2957223.1472,-7059.0000,-0.3223,2957219.7606,873196.1295,CDI_ajustado_pct
1990-03-07,20455.0000,3.4815,2000-10-20,14529.0000,2959014.8696,-5926.0000,-0.2897,2959011.3881,849915.0228,CDI_ajustado_pct
1990-03-08,20325.0000,3.5778,2000-10-23,13989.0000,2960806.6715,-6336.0000,-0.3117,2960803.0937,827544.1515,CDI_ajustado_pct
1990-03-09,18841.0000,3.6737,2000-10-24,13804.0000,2962598.5517,-5037.0000,-0.2673,2962594.8780,806438.4527,CDI_ajustado_pct
1990-03-12,18657.0000,3.7673,2000-10-25,13665.0000,2964391.5163,-4992.0000,-0.2676,2964387.7490,786871.3219,CDI_ajustado_pct
