DATA_start,BOVESPA_start,CDI_ajustado_start,DATA_end,BOVESPA_end,CDI_ajustado_end,BOVESPA_diff,BOVESPA_pct,CDI_ajustado_diff,CDI_ajustado_pct,winner
1989-12-29,61615.0000,1.0000,2001-08-02,13822.0000,3326564.5084,-47793.0000,-0.7757,3326563.5084,3326563.5084,CDI_ajustado_pct
1990-01-02,63736.0000,1.0266,2001-08-06,14046.0000,3331154.7206,-49690.0000,-0.7796,3331153.6941,3244973.4933,CDI_ajustado_pct
1990-01-03,67341.0000,1.0538,2001-08-07,14035.0000,3333454.9829,-53306.0000,-0.7916,3333453.9291,3163406.7792,CDI_ajustado_pct
1990-01-04,71622.0000,1.0772,2001-08-08,13919.0000,3335756.8336,-57703.0000,-0.8057,3335755.7564,3096670.4791,CDI_ajustado_pct
1990-01-05,75638.0000,1.1014,2001-08-09,13834.0000,3338060.2737,-61804.0000,-0.8171,3338059.1724,3030839.7052,CDI_ajustado_pct
1990-01-08,82315.0000,1.1262,2001-08-10,13834.0000,3340364.2029,-68481.0000,-0.8319,3340363.0767,2966037.5453,CDI_ajustado_pct
1990-01-09,86796.0000,1.1517,2001-08-13,13771.0000,3342671.9269,-73025.0000,-0.8413,3342670.7753,2902486.4128,CDI_ajustado_pct
1990-01-10,89659.0000,1.1775,2001-08-14,13829.0000,3344981.2453,-75830.0000,-0.8458,3344980.0678,2840730.6088,CDI_ajustado_pct
1990-01-11,88891.0000,1.2042,2001-08-15,13658.0000,3347292.1590,-75233.0000,-0.8464,3347290.9549,2779786.5641,CDI_ajustado_pct
1990-01-12,8779.0000,1.2324,2001-08-16,13509.0000,3349605.8073,4730.0000,0.5388,3349604.5750,2718017.9737,CDI_ajustado_pct
1990-01-15,8699.0000,1.2613,2001-08-17,13834.0000,3351922.1603,5135.0000,0.5903,3351920.8990,2657514.5925,CDI_ajustado_pct
1990-01-16,8810.0000,1.2878,2001-08-20,13115.0000,3354240.1150,4305.0000,0.4886,3354238.8272,2604712.6921,CDI_ajustado_pct
1990-01-17,8926.0000,1.3151,2001-08-21,12891.0000,3356560.7796,3965.0000,0.4442,3356559.4645,2552413.5302,CDI_ajustado_pct
1990-01-18,9643.0000,1.3433,2001-08-22,12952.0000,3358885.2986,3309.0000,0.3432,3358883.9553,2500550.5740,CDI_ajustado_pct
1990-01-19,10194.0000,1.3730,2001-08-23,12750.0000,3361208.0685,2556.0000,0.2507,3361206.6956,2448157.1246,CDI_ajustado_pct
1990-01-22,10637.0000,1.4049,2001-08-24,13001.0000,3363533.5540,2364.0000,0.2222,3363532.1490,2394073.6133,CDI_ajustado_pct
1990-01-23,10591.0000,1.4381,2001-08-27,12995.0000,3365859.5383,2404.0000,0.2270,3365858.1002,2340449.0678,CDI_ajustado_pct
1990-01-24,10368.0000,1.4733,2001-08-28,13018.0000,3368186.0204,2650.0000,0.2556,3368184.5471,2286174.8624,CDI_ajustado_pct
1990-01-25,10368.0000,1.5105,2001-08-29,13076.0000,3370511.8539,2708.0000,0.2612,3370510.3435,2231447.8768,CDI_ajustado_pct
1990-01-26,10489.0000,1.5498,2001-08-30,12892.0000,3372841.5517,2403.0000,0.2291,3372840.0020,2176363.0676,CDI_ajustado_pct
1990-01-29,10045.0000,1.5910,2001-08-31,12840.0000,3375175.0859,2795.0000,0.2782,3375173.4949,2121447.1329,CDI_ajustado_pct
1990-01-30,10185.0000,1.6347,2001-09-03,12800.0000,3377510.2345,2615.0000,0.2568,3377508.5998,2066076.5073,CDI_ajustado_pct
1990-01-31,10049.0000,1.6823,2001-09-04,12766.0000,3379844.7696,2717.0000,0.2704,3379843.0873,2009039.8246,CDI_ajustado_pct
1990-02-01,10403.0000,1.7319,2001-09-05,12590.0000,3382180.9183,2187.0000,0.2102,3382179.1863,1952823.4146,CDI_ajustado_pct
1990-02-02,11155.0000,1.7851,2001-09-06,12255.0000,3384518.6817,1100.0000,0.0986,3384516.8966,1895985.3847,CDI_ajustado_pct
1990-02-06,11946.0000,1.9027,2001-09-10,11922.0000,3386860.2948,-24.0000,-0.0020,3386858.3922,1780071.2221,CDI_ajustado_pct
1990-02-07,12771.0000,1.9659,2001-09-11,10827.0000,3389202.4103,-1944.0000,-0.1522,3389200.4445,1724032.2087,CDI_ajustado_pct
1990-02-08,13682.0000,2.0311,2001-09-12,11113.0000,3391546.1455,-2569.0000,-0.1878,3391544.1144,1669830.5561,CDI_ajustado_pct
1990-02-09,14535.0000,2.0987,2001-09-13,10306.0000,3393890.3822,-4229.0000,-0.2910,3393888.2834,1617104.1425,CDI_ajustado_pct
1990-02-12,15608.0000,2.1698,2001-09-14,10034.0000,3396238.4792,-5574.0000,-0.3571,3396236.3094,1565261.0135,CDI_ajustado_pct
1990-02-13,15069.0000,2.2451,2001-09-17,10544.0000,3398588.2007,-4525.0000,-0.3003,3398585.9556,1513773.5039,CDI_ajustado_pct
1990-02-14,15250.0000,2.3234,2001-09-18,10554.0000,3400939.5480,-4696.0000,-0.3079,3400937.2246,1463778.4255,CDI_ajustado_pct
1990-02-15,16792.0000,2.4050,2001-09-19,10744.0000,3403291.3997,-6048.0000,-0.3602,3403288.9947,1415084.6161,CDI_ajustado_pct
1990-02-16,17393.0000,2.4896,2001-09-20,10543.0000,3405644.8778,-6850.0000,-0.3938,3405642.3882,1367939.0590,CDI_ajustado_pct
1990-02-19,17930.0000,2.5778,2001-09-21,10418.0000,3408002.2652,-7512.0000,-0.4190,3407999.6873,1322039.4440,CDI_ajustado_pct
1990-02-20,17645.0000,2.6692,2001-09-24,10532.0000,3410360.1256,-7113.0000,-0.4031,3410357.4564,1277658.2539,CDI_ajustado_pct
1990-02-21,17722.0000,2.7608,2001-09-25,10229.0000,3412721.9023,-7493.0000,-0.4228,3412719.1415,1236119.0839,CDI_ajustado_pct
1990-02-22,16946.0000,2.8529,2001-09-26,10229.0000,3415087.6011,-6717.0000,-0.3964,3415084.7482,1197058.6786,CDI_ajustado_pct
1990-02-23,16597.0000,2.9387,2001-09-27,10404.0000,3417456.0668,-6193.0000,-0.3731,3417453.1281,1162903.5434,CDI_ajustado_pct
1990-02-28,16597.0000,3.0271,2001-10-02,10350.0000,3424574.7463,-6247.0000,-0.3764,3424571.7192,1131291.6093,CDI_ajustado_pct
1990-03-01,17208.0000,3.1127,2001-10-03,10233.0000,3426952.0861,-6975.0000,-0.4053,3426948.9734,1100966.6670,CDI_ajustado_pct
1990-03-02,18100.0000,3.2017,2001-10-04,10061.0000,3429328.7802,-8039.0000,-0.4441,3429325.5785,1071110.7043,CDI_ajustado_pct
1990-03-05,20055.0000,3.2934,2001-10-05,10197.0000,3431705.9909,-9858.0000,-0.4915,3431702.6975,1042005.2225,CDI_ajustado_pct
1990-03-06,21904.0000,3.3867,2001-10-08,10094.0000,3434083.6827,-11810.0000,-0.5392,3434080.2960,1014001.6183,CDI_ajustado_pct
1990-03-07,20455.0000,3.4815,2001-10-09,10284.0000,3436461.8887,-10171.0000,-0.4972,3436458.4071,987051.8367,CDI_ajustado_pct
1990-03-08,20325.0000,3.5778,2001-10-10,10462.0000,3438839.4392,-9863.0000,-0.4853,3438835.8614,961154.2595,CDI_ajustado_pct
1990-03-09,18841.0000,3.6737,2001-10-11,10784.0000,3441218.6347,-8057.0000,-0.4276,3441214.9610,936722.0909,CDI_ajustado_pct
1990-03-13,18653.0000,3.8664,2001-10-15,11329.0000,3443599.4762,-7324.0000,-0.3926,3443595.6098,890656.8341,CDI_ajustado_pct
1990-03-19,16384.0000,3.8905,2001-10-19,11331.0000,3453134.7708,-5053.0000,-0.3084,3453130.8802,887572.7657,CDI_ajustado_pct
1990-03-20,12952.0000,3.9148,2001-10-22,11699.0000,3455522.7171,-1253.0000,-0.0967,3455518.8022,882675.7076,CDI_ajustado_pct
1990-03-21,10067.0000,3.9392,2001-10-23,11613.0000,3457913.4550,1546.0000,0.1536,3457909.5158,877823.4053,CDI_ajustado_pct
1990-03-22,9333.0000,3.9636,2001-10-24,11467.0000,3460305.8470,2134.0000,0.2287,3460301.8834,873018.0190,CDI_ajustado_pct
1990-03-23,9436.0000,3.9886,2001-10-25,11723.0000,3462698.7523,2287.0000,0.2424,3462694.7637,868140.8717,CDI_ajustado_pct
1990-03-26,8809.0000,4.0138,2001-10-26,11780.0000,3465092.1697,2971.0000,0.3373,3465088.1559,863296.3996,CDI_ajustado_pct
1990-03-27,8206.0000,4.0396,2001-10-29,11377.0000,3467489.5284,3171.0000,0.3864,3467485.4888,858377.1673,CDI_ajustado_pct
1990-03-28,7390.0000,4.0676,2001-10-30,11023.0000,3469887.4014,3633.0000,0.4916,3469883.3338,853056.2342,CDI_ajustado_pct
1990-03-29,6856.0000,4.0980,2001-10-31,11364.0000,3472286.9326,4508.0000,0.6575,3472282.8347,847319.4864,CDI_ajustado_pct
1990-03-30,7275.0000,4.1286,2001-11-01,11387.0000,3474688.1232,4112.0000,0.5652,3474683.9946,841604.6105,CDI_ajustado_pct
1990-04-03,9464.0000,4.1647,2001-11-05,12164.0000,3477092.1209,2700.0000,0.2853,3477087.9563,834901.8425,CDI_ajustado_pct
1990-04-04,9833.0000,4.1806,2001-11-06,12415.0000,3479497.7819,2582.0000,0.2626,3479493.6013,832291.7969,CDI_ajustado_pct
1990-04-05,11315.0000,4.1949,2001-11-07,12615.0000,3481906.2903,1300.0000,0.1149,3481902.0954,830034.7242,CDI_ajustado_pct
1990-04-06,10435.0000,4.2083,2001-11-08,12553.0000,3484315.2819,2118.0000,0.2030,3484311.0736,827962.2673,CDI_ajustado_pct
1990-04-09,9281.0000,4.2226,2001-11-09,12730.0000,3486727.1250,3449.0000,0.3716,3486722.9024,825730.6456,CDI_ajustado_pct
